date,ticker,rank,name,sector,weight,exists,added_today,dropped_today
2025-04-29,ODFL,95.0,OLD DOMINION FREIGHT LINE INC,Industrials,0.24376,1.0,False,False
2025-04-29,OKE,54.0,ONEOK INC,Energy,0.45854,1.0,False,False
2025-04-29,PAYX,58.0,PAYCHEX INC,Industrials,0.39986,1.0,False,False
2025-04-29,PEP,11.0,PEPSICO INC,Consumer Staples,1.54627,1.0,False,False
2025-04-29,PGR,12.0,PROGRESSIVE CORP,Financials,1.35831,1.0,False,False
2025-04-29,PHM,,,,,0.0,False,False
2025-04-29,PNC,44.0,PNC FINANCIAL SERVICES GROUP INC,Financials,0.53512,1.0,False,False
2025-04-29,PNR,142.0,PENTAIR,Industrials,0.12432,1.0,False,False
2025-04-29,PODD,132.0,INSULET CORP,Health Care,0.14627,1.0,False,False
2025-04-29,POOL,155.0,POOL CORP,Consumer Discretionary,0.09193,1.0,False,False
2025-04-29,PPG,105.0,PPG INDUSTRIES INC,Materials,0.20043,1.0,False,False
2025-04-29,PRU,77.0,PRUDENTIAL FINANCIAL INC,Financials,0.30836,1.0,False,False
2025-04-29,PSX,67.0,PHILLIPS,Energy,0.36966,1.0,False,False
2025-04-29,PWR,68.0,QUANTA SERVICES INC,Industrials,0.36421,1.0,False,False
2025-04-29,RAL,,,,,0.0,False,False
2025-04-29,RF,125.0,REGIONS FINANCIAL CORP,Financials,0.15851,1.0,False,False
2025-04-29,RIVN,160.0,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,0.08641,1.0,False,False
2025-04-29,RJF,,,,,0.0,False,False
2025-04-29,ROK,97.0,ROCKWELL AUTOMATION INC,Industrials,0.23764,1.0,False,False
2025-04-29,RPRX,,,,,0.0,False,False
2025-04-29,RVTY,,,,,0.0,False,False
2025-04-29,SJM,,,,,0.0,False,False
2025-04-29,SOLV,163.0,SOLVENTUM CORP,Health Care,0.08326,1.0,False,False
2025-04-29,SPGI,15.0,S&P GLOBAL INC,Financials,1.3102,1.0,False,False
2025-04-29,STE,112.0,STERIS,Health Care,0.18394,1.0,False,False
2025-04-29,STLD,126.0,STEEL DYNAMICS INC,Materials,0.15575,1.0,False,False
2025-04-29,STT,101.0,STATE STREET CORP,Financials,0.22028,1.0,False,False
2025-04-29,SYF,114.0,SYNCHRONY FINANCIAL,Financials,0.17429,1.0,False,False
2025-04-29,TFC,56.0,TRUIST FINANCIAL CORP,Financials,0.43377,1.0,False,False
2025-04-29,TGT,66.0,TARGET CORP,Consumer Staples,0.36997,1.0,False,False
2025-04-29,TRGP,75.0,TARGA RESOURCES CORP,Energy,0.3116,1.0,False,False
2025-04-29,TRMB,119.0,TRIMBLE INC,Information Technology,0.16742,1.0,False,False
2025-04-29,TROW,117.0,T ROWE PRICE GROUP INC,Financials,0.16921,1.0,False,False
2025-04-29,TRV,51.0,TRAVELERS COMPANIES INC,Financials,0.50389,1.0,False,False
2025-04-29,TSCO,102.0,TRACTOR SUPPLY,Consumer Discretionary,0.21848,1.0,False,False
2025-04-29,TSLA,3.0,TESLA INC,Consumer Discretionary,4.41207,1.0,False,False
2025-04-29,TT,35.0,TRANE TECHNOLOGIES PLC,Industrials,0.66751,1.0,False,False
2025-04-29,TTWO,22.0,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,1.07929,1.0,False,False
2025-04-29,TXN,10.0,TEXAS INSTRUMENT INC,Information Technology,1.63295,1.0,False,False
2025-04-29,ULTA,131.0,ULTA BEAUTY INC,Consumer Discretionary,0.14994,1.0,False,False
2025-04-29,URI,71.0,UNITED RENTALS INC,Industrials,0.34478,1.0,False,False
2025-04-29,USB,46.0,US BANCORP,Financials,0.53139,1.0,False,False
2025-04-29,VEEV,80.0,VEEVA SYSTEMS INC CLASS A,Health Care,0.29741,1.0,False,False
2025-04-29,VLO,76.0,VALERO ENERGY CORP,Energy,0.30939,1.0,False,False
2025-04-29,VLTO,109.0,VERALTO CORP,Industrials,0.19153,1.0,False,False
2025-04-29,VRTX,20.0,VERTEX PHARMACEUTICALS INC,Health Care,1.08919,1.0,False,False
2025-04-29,VZ,4.0,VERIZON COMMUNICATIONS INC,Communication,3.75326,1.0,False,False
2025-04-29,WAT,118.0,WATERS CORP,Health Care,0.16834,1.0,False,False
2025-04-29,WDAY,41.0,WORKDAY INC CLASS A,Information Technology,0.58065,1.0,False,False
2025-04-29,WELL,33.0,WELLTOWER INC,Real Estate,0.7905,1.0,False,False
2025-04-29,WMB,38.0,WILLIAMS INC,Energy,0.61112,1.0,False,False
2025-04-29,WSM,127.0,WILLIAMS SONOMA INC,Consumer Discretionary,0.15541,1.0,False,False
2025-04-29,WST,140.0,WEST PHARMACEUTICAL SERVICES INC,Health Care,0.12842,1.0,False,False
2025-04-29,WTRG,143.0,ESSENTIAL UTILITIES INC,Utilities,0.11837,1.0,False,False
2025-04-29,WTW,,,,,0.0,False,False
2025-04-29,XYL,94.0,XYLEM INC,Industrials,0.24509,1.0,False,False
2025-04-29,ZBH,116.0,ZIMMER BIOMET HOLDINGS INC,Health Care,0.17056,1.0,False,False
2025-04-29,ZTS,40.0,ZOETIS INC CLASS A,Health Care,0.58848,1.0,False,False
2025-04-30,A,89.0,AGILENT TECHNOLOGIES INC,Health Care,0.25517,1.0,False,False
2025-04-30,ADBE,9.0,ADOBE INC,Information Technology,1.81076,1.0,False,False
2025-04-30,ADP,24.0,AUTOMATIC DATA PROCESSING INC,Industrials,1.02571,1.0,False,False
2025-04-30,ADSK,36.0,AUTODESK INC,Information Technology,0.65419,1.0,False,False
2025-04-30,ALLE,151.0,ALLEGION PLC,Industrials,0.10054,1.0,False,False
2025-04-30,ALLY,166.0,ALLY FINANCIAL INC,Financials,0.07345,1.0,False,False
2025-04-30,ALNY,,,,,0.0,False,False
2025-04-30,AMAT,14.0,APPLIED MATERIAL INC,Information Technology,1.36017,1.0,False,False
2025-04-30,AMGN,16.0,AMGEN INC,Health Care,1.30737,1.0,False,False
2025-04-30,AMP,61.0,AMERIPRISE FINANCE INC,Financials,0.38341,1.0,False,False
2025-04-30,AMT,31.0,AMERICAN TOWER REIT CORP,Real Estate,0.87891,1.0,False,False
2025-04-30,ANSS,,,,,0.0,False,False
2025-04-30,APTV,146.0,APTIV PLC,Consumer Discretionary,0.10978,1.0,False,False
2025-04-30,ATO,84.0,ATMOS ENERGY CORP,Utilities,0.28111,1.0,False,False
2025-04-30,AVTR,165.0,AVANTOR INC,Health Care,0.07619,1.0,False,False
2025-04-30,AWK,73.0,AMERICAN WATER WORKS INC,Utilities,0.31746,1.0,False,False
2025-04-30,AXON,65.0,AXON ENTERPRISE INC,Industrials,0.37296,1.0,False,False
2025-04-30,AXP,17.0,AMERICAN EXPRESS,Financials,1.25521,1.0,False,False
2025-04-30,BALL,,,,,0.0,False,False
2025-04-30,BBY,145.0,BEST BUY INC,Consumer Discretionary,0.11138,1.0,False,False
2025-04-30,BEN,170.0,FRANKLIN RESOURCES INC,Financials,0.0479,1.0,False,False
2025-04-30,BG,154.0,BUNGE GLOBAL SA,Consumer Staples,0.09026,1.0,False,False
2025-04-30,BIIB,132.0,BIOGEN INC,Health Care,0.14654,1.0,False,False
2025-04-30,BK,52.0,BANK OF NEW YORK MELLON CORP,Financials,0.47878,1.0,False,False
2025-04-30,BKNG,12.0,BOOKING HOLDINGS INC,Consumer Discretionary,1.38938,1.0,False,False
2025-04-30,BKR,80.0,BAKER HUGHES CLASS A,Energy,0.29532,1.0,False,False
2025-04-30,BLK,18.0,BLACKROCK INC,Financials,1.1242,1.0,False,False
2025-04-30,BR,99.0,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.23493,1.0,False,False
2025-04-30,CAG,152.0,CONAGRA BRANDS INC,Consumer Staples,0.09722,1.0,False,False
2025-04-30,CARR,57.0,CARRIER GLOBAL CORP,Industrials,0.42386,1.0,False,False
2025-04-30,CB,29.0,CHUBB LTD,Financials,0.91344,1.0,False,False
2025-04-30,CBRE,74.0,CBRE GROUP INC CLASS A,Real Estate,0.31495,1.0,False,False
2025-04-30,CCI,59.0,CROWN CASTLE INC,Real Estate,0.38669,1.0,False,False
2025-04-30,CHD,105.0,CHURCH AND DWIGHT INC,Consumer Staples,0.20226,1.0,False,False
2025-04-30,CHRW,159.0,CH ROBINSON WORLDWIDE INC,Industrials,0.08737,1.0,False,False
2025-04-30,CI,34.0,CIGNA,Health Care,0.78969,1.0,False,False
2025-04-30,CLX,134.0,CLOROX,Consumer Staples,0.14603,1.0,False,False
2025-04-30,CMI,72.0,CUMMINS INC,Industrials,0.33843,1.0,False,False
2025-04-30,CNC,91.0,CENTENE CORP,Health Care,0.25077,1.0,False,False
2025-04-30,CNH,160.0,CNH INDUSTRIAL N.V. NV,Industrials,0.08637,1.0,False,False
2025-04-30,COO,138.0,COOPER INC,Health Care,0.13557,1.0,False,False
2025-04-30,CRH,44.0,CRH PUBLIC LIMITED PLC,Materials,0.54274,1.0,False,False
2025-04-30,DAY,167.0,DAYFORCE INC,Industrials,0.07194,1.0,False,False
2025-04-30,DECK,137.0,DECKERS OUTDOOR CORP,Consumer Discretionary,0.13941,1.0,False,False
2025-04-30,DFS,60.0,DISCOVER FINANCIAL SERVICES,Financials,0.38623,1.0,False,False
2025-04-30,DGX,122.0,QUEST DIAGNOSTICS INC,Health Care,0.16542,1.0,False,False
2025-04-30,DHR,22.0,DANAHER CORP,Health Care,1.08447,1.0,False,False
2025-04-30,DIS,5.0,WALT DISNEY,Communication,3.03783,1.0,False,False
2025-04-30,DKS,155.0,DICKS SPORTING INC,Consumer Discretionary,0.09004,1.0,False,False
2025-04-30,DLR,,,,,0.0,False,False
2025-04-30,DOV,108.0,DOVER CORP,Industrials,0.19397,1.0,False,False
2025-04-30,DVA,168.0,DAVITA INC,Health Care,0.05594,1.0,False,False
2025-04-30,EA,27.0,ELECTRONIC ARTS INC,Communication,0.96152,1.0,False,False
2025-04-30,EBAY,,,,,0.0,False,False
2025-04-30,ECL,45.0,ECOLAB INC,Materials,0.53671,1.0,False,False
2025-04-30,ELV,32.0,ELEVANCE HEALTH INC,Health Care,0.81529,1.0,False,False
2025-04-30,EME,129.0,EMCOR GROUP INC,Industrials,0.15339,1.0,False,False
2025-04-30,EQIX,,,,,0.0,False,False
2025-04-30,ES,96.0,EVERSOURCE ENERGY,Utilities,0.2414,1.0,False,False
2025-04-30,EW,64.0,EDWARDS LIFESCIENCES CORP,Health Care,0.37469,1.0,False,False
2025-04-30,EXC,48.0,EXELON CORP,Utilities,0.52638,1.0,False,False
2025-04-30,EXPD,140.0,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,0.1277,1.0,False,False
2025-04-30,FBIN,169.0,FORTUNE BRANDS INNOVATIONS INC,Industrials,0.05413,1.0,False,False
2025-04-30,FDS,136.0,FACTSET RESEARCH SYSTEMS INC,Financials,0.13956,1.0,False,False
2025-04-30,FERG,83.0,FERGUSON ENTERPRISES INC,Industrials,0.28152,1.0,False,False
2025-04-30,FI,30.0,FISERV INC,Financials,0.8792,1.0,False,False
2025-04-30,FIS,70.0,FIDELITY NATIONAL INFORMATION SERV,Financials,0.35256,1.0,False,False
2025-04-30,FOX,115.0,FOX CORP CLASS B,Communication,0.17179,1.0,False,False
2025-04-30,FOXA,82.0,FOX CORP CLASS A,Communication,0.29249,1.0,False,False
2025-04-30,FTV,106.0,FORTIVE CORP,Industrials,0.20061,1.0,False,False
2025-04-30,GGG,144.0,GRACO INC,Industrials,0.11451,1.0,False,False
2025-04-30,GILD,19.0,GILEAD SCIENCES INC,Health Care,1.11079,1.0,False,False
2025-04-30,GIS,87.0,GENERAL MILLS INC,Consumer Staples,0.2642,1.0,False,False
2025-04-30,GPC,,,,,0.0,False,False
2025-04-30,GWW,62.0,WW GRAINGER INC,Industrials,0.37666,1.0,False,False
2025-04-30,HAL,135.0,HALLIBURTON,Energy,0.14457,1.0,False,False
2025-04-30,HBAN,113.0,HUNTINGTON BANCSHARES INC,Financials,0.17463,1.0,False,False
2025-04-30,HCA,43.0,HCA HEALTHCARE INC,Health Care,0.54898,1.0,False,False
2025-04-30,HD,6.0,HOME DEPOT INC,Consumer Discretionary,2.95288,1.0,False,False
2025-04-30,HIG,79.0,HARTFORD INSURANCE GROUP INC,Financials,0.29543,1.0,False,False
2025-04-30,HOLX,147.0,HOLOGIC INC,Health Care,0.10961,1.0,False,False
2025-04-30,HRL,164.0,HORMEL FOODS CORP,Consumer Staples,0.07698,1.0,False,False
2025-04-30,HUBB,,,,,0.0,False,False
2025-04-30,HUM,88.0,HUMANA INC,Health Care,0.26218,1.0,False,False
2025-04-30,ICE,,,,,0.0,False,False
2025-04-30,IDXX,81.0,IDEXX LABORATORIES INC,Health Care,0.29456,1.0,False,False
2025-04-30,IEX,148.0,IDEX CORP,Industrials,0.10947,1.0,False,False
2025-04-30,IFF,121.0,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,0.16665,1.0,False,False
2025-04-30,ILMN,150.0,ILLUMINA INC,Health Care,0.10203,1.0,False,False
2025-04-30,INCY,,,,,0.0,False,False
2025-04-30,INTC,26.0,INTEL CORPORATION CORP,Information Technology,0.96319,1.0,False,False
2025-04-30,INTU,8.0,INTUIT INC,Information Technology,1.94812,1.0,False,False
2025-04-30,IP,110.0,INTERNATIONAL PAPER,Materials,0.18919,1.0,False,False
2025-04-30,IPG,94.0,INTERPUBLIC GROUP OF COMPANIES INC,Communication,0.24655,1.0,False,False
2025-04-30,IQV,97.0,IQVIA HOLDINGS INC,Health Care,0.23848,1.0,False,False
2025-04-30,IR,90.0,INGERSOLL RAND INC,Industrials,0.25233,1.0,False,False
2025-04-30,IRM,102.0,IRON MOUNTAIN INC,Real Estate,0.21851,1.0,False,False
2025-04-30,IT,68.0,GARTNER INC,Information Technology,0.36173,1.0,False,False
2025-04-30,ITW,39.0,ILLINOIS TOOL INC,Industrials,0.59284,1.0,False,False
2025-04-30,JBHT,158.0,JB HUNT TRANSPORT SERVICES INC,Industrials,0.08753,1.0,False,False
2025-04-30,JCI,53.0,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,0.46628,1.0,False,False
2025-04-30,JNPR,139.0,JUNIPER NETWORKS INC,Information Technology,0.13259,1.0,False,False
2025-04-30,K,109.0,KELLANOVA,Consumer Staples,0.18959,1.0,False,False
2025-04-30,KDP,,,,,0.0,False,False
2025-04-30,KEYS,85.0,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.27721,1.0,False,False
2025-04-30,KMB,,,,,0.0,False,False
2025-04-30,KMX,162.0,CARMAX INC,Consumer Discretionary,0.08413,1.0,False,False
2025-04-30,KO,7.0,COCA-COLA,Consumer Staples,2.48192,1.0,False,False
2025-04-30,KVUE,63.0,KENVUE INC,Consumer Staples,0.37548,1.0,False,False
2025-04-30,LH,120.0,LABCORP HOLDINGS INC,Health Care,0.16696,1.0,False,False
2025-04-30,LII,131.0,LENNOX INTERNATIONAL INC,Industrials,0.14676,1.0,False,False
2025-04-30,LKQ,161.0,LKQ CORP,Consumer Discretionary,0.08452,1.0,False,False
2025-04-30,LNG,54.0,CHENIERE ENERGY INC,Energy,0.43538,1.0,False,False
2025-04-30,LOW,23.0,LOWES COMPANIES INC,Consumer Discretionary,1.04254,1.0,False,False
2025-04-30,LRCX,25.0,LAM RESEARCH CORP,Information Technology,1.02462,1.0,False,False
2025-04-30,LULU,95.0,LULULEMON ATHLETICA INC,Consumer Discretionary,0.24547,1.0,False,False
2025-04-30,MCO,37.0,MOODYS CORP,Financials,0.61735,1.0,False,False
2025-04-30,MELI,,,,,0.0,False,False
2025-04-30,MKC,123.0,MCCORMICK & CO NON-VOTING INC,Consumer Staples,0.16023,1.0,False,False
2025-04-30,MMC,28.0,MARSH & MCLENNAN INC,Financials,0.92759,1.0,False,False
2025-04-30,MOH,127.0,MOLINA HEALTHCARE INC,Health Care,0.15527,1.0,False,False
2025-04-30,MRVL,42.0,MARVELL TECHNOLOGY INC,Information Technology,0.56055,1.0,False,False
2025-04-30,MSFT,1.0,MICROSOFT CORP,Information Technology,8.82133,1.0,False,False
2025-04-30,MTD,111.0,METTLER TOLEDO INC,Health Care,0.18873,1.0,False,False
2025-04-30,NDAQ,86.0,NASDAQ INC,Financials,0.27238,1.0,False,False
2025-04-30,NEM,50.0,NEWMONT,Materials,0.50259,1.0,False,False
2025-04-30,NLY,156.0,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,0.08984,1.0,False,False
2025-04-30,NOW,,,,,0.0,False,False
2025-04-30,NTAP,,,,,0.0,False,False
2025-04-30,NTRS,128.0,NORTHERN TRUST CORP,Financials,0.15443,1.0,False,False
2025-04-30,NUE,100.0,NUCOR CORP,Materials,0.23282,1.0,False,False
2025-04-30,NVDA,2.0,NVIDIA CORP,Information Technology,7.96802,1.0,False,False
2025-04-30,NXPI,49.0,NXP SEMICONDUCTORS NV,Information Technology,0.51538,1.0,False,False
2025-04-30,OC,149.0,OWENS CORNING,Industrials,0.10367,1.0,False,False
2025-04-30,ODFL,92.0,OLD DOMINION FREIGHT LINE INC,Industrials,0.24872,1.0,False,False
2025-04-30,OKE,56.0,ONEOK INC,Energy,0.42715,1.0,False,False
2025-04-30,PAYX,58.0,PAYCHEX INC,Industrials,0.40026,1.0,False,False
2025-04-30,PEP,11.0,PEPSICO INC,Consumer Staples,1.55493,1.0,False,False
2025-04-30,PGR,13.0,PROGRESSIVE CORP,Financials,1.37973,1.0,False,False
2025-04-30,PHM,,,,,0.0,False,False
2025-04-30,PNC,46.0,PNC FINANCIAL SERVICES GROUP INC,Financials,0.53339,1.0,False,False
2025-04-30,PNR,142.0,PENTAIR,Industrials,0.12446,1.0,False,False
2025-04-30,PODD,133.0,INSULET CORP,Health Care,0.1463,1.0,False,False
2025-04-30,POOL,153.0,POOL CORP,Consumer Discretionary,0.09132,1.0,False,False
2025-04-30,PPG,104.0,PPG INDUSTRIES INC,Materials,0.20939,1.0,False,False
2025-04-30,PRU,76.0,PRUDENTIAL FINANCIAL INC,Financials,0.30329,1.0,False,False
2025-04-30,PSX,69.0,PHILLIPS,Energy,0.36151,1.0,False,False
2025-04-30,PWR,67.0,QUANTA SERVICES INC,Industrials,0.3632,1.0,False,False
2025-04-30,RAL,,,,,0.0,False,False
2025-04-30,RF,124.0,REGIONS FINANCIAL CORP,Financials,0.15705,1.0,False,False
2025-04-30,RIVN,157.0,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,0.0884,1.0,False,False
2025-04-30,RJF,,,,,0.0,False,False
2025-04-30,ROK,98.0,ROCKWELL AUTOMATION INC,Industrials,0.23677,1.0,False,False
2025-04-30,RPRX,,,,,0.0,False,False
2025-04-30,RVTY,,,,,0.0,False,False
2025-04-30,SJM,,,,,0.0,False,False
2025-04-30,SOLV,163.0,SOLVENTUM CORP,Health Care,0.08278,1.0,False,False
2025-04-30,SPGI,15.0,S&P GLOBAL INC,Financials,1.32721,1.0,False,False
2025-04-30,STE,112.0,STERIS,Health Care,0.1838,1.0,False,False
2025-04-30,STLD,126.0,STEEL DYNAMICS INC,Materials,0.15567,1.0,False,False
2025-04-30,STT,103.0,STATE STREET CORP,Financials,0.21837,1.0,False,False
2025-04-30,SYF,114.0,SYNCHRONY FINANCIAL,Financials,0.17203,1.0,False,False
2025-04-30,TFC,55.0,TRUIST FINANCIAL CORP,Financials,0.42742,1.0,False,False
2025-04-30,TGT,66.0,TARGET CORP,Consumer Staples,0.36776,1.0,False,False
2025-04-30,TRGP,78.0,TARGA RESOURCES CORP,Energy,0.29785,1.0,False,False
2025-04-30,TRMB,119.0,TRIMBLE INC,Information Technology,0.16729,1.0,False,False
2025-04-30,TROW,118.0,T ROWE PRICE GROUP INC,Financials,0.16876,1.0,False,False
2025-04-30,TRV,51.0,TRAVELERS COMPANIES INC,Financials,0.50211,1.0,False,False
2025-04-30,TSCO,101.0,TRACTOR SUPPLY,Consumer Discretionary,0.22092,1.0,False,False
2025-04-30,TSLA,3.0,TESLA INC,Consumer Discretionary,4.24671,1.0,False,False
2025-04-30,TT,35.0,TRANE TECHNOLOGIES PLC,Industrials,0.72119,1.0,False,False
2025-04-30,TTWO,21.0,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,1.08736,1.0,False,False
2025-04-30,TXN,10.0,TEXAS INSTRUMENT INC,Information Technology,1.61944,1.0,False,False
2025-04-30,ULTA,130.0,ULTA BEAUTY INC,Consumer Discretionary,0.15145,1.0,False,False
2025-04-30,URI,71.0,UNITED RENTALS INC,Industrials,0.34417,1.0,False,False
2025-04-30,USB,47.0,US BANCORP,Financials,0.52727,1.0,False,False
2025-04-30,VEEV,77.0,VEEVA SYSTEMS INC CLASS A,Health Care,0.29889,1.0,False,False
2025-04-30,VLO,75.0,VALERO ENERGY CORP,Energy,0.30974,1.0,False,False
2025-04-30,VLTO,107.0,VERALTO CORP,Industrials,0.19655,1.0,False,False
2025-04-30,VRTX,20.0,VERTEX PHARMACEUTICALS INC,Health Care,1.09797,1.0,False,False
2025-04-30,VZ,4.0,VERIZON COMMUNICATIONS INC,Communication,3.8356,1.0,False,False
2025-04-30,WAT,116.0,WATERS CORP,Health Care,0.17109,1.0,False,False
2025-04-30,WDAY,41.0,WORKDAY INC CLASS A,Information Technology,0.58228,1.0,False,False
2025-04-30,WELL,33.0,WELLTOWER INC,Real Estate,0.79327,1.0,False,False
2025-04-30,WMB,38.0,WILLIAMS INC,Energy,0.59755,1.0,False,False
2025-04-30,WSM,125.0,WILLIAMS SONOMA INC,Consumer Discretionary,0.15591,1.0,False,False
2025-04-30,WST,141.0,WEST PHARMACEUTICAL SERVICES INC,Health Care,0.12664,1.0,False,False
2025-04-30,WTRG,143.0,ESSENTIAL UTILITIES INC,Utilities,0.11895,1.0,False,False
2025-04-30,WTW,,,,,0.0,False,False
2025-04-30,XYL,93.0,XYLEM INC,Industrials,0.24816,1.0,False,False
2025-04-30,ZBH,117.0,ZIMMER BIOMET HOLDINGS INC,Health Care,0.17033,1.0,False,False
2025-04-30,ZTS,40.0,ZOETIS INC CLASS A,Health Care,0.5899,1.0,False,False
2025-05-01,A,90.0,AGILENT TECHNOLOGIES INC,Health Care,0.25121,1.0,False,False
2025-05-01,ADBE,9.0,ADOBE INC,Information Technology,1.80005,1.0,False,False
2025-05-01,ADP,25.0,AUTOMATIC DATA PROCESSING INC,Industrials,1.01411,1.0,False,False
2025-05-01,ADSK,36.0,AUTODESK INC,Information Technology,0.64912,1.0,False,False
2025-05-01,ALLE,151.0,ALLEGION PLC,Industrials,0.09967,1.0,False,False
2025-05-01,ALLY,167.0,ALLY FINANCIAL INC,Financials,0.07226,1.0,False,False
2025-05-01,ALNY,,,,,0.0,False,False
2025-05-01,AMAT,14.0,APPLIED MATERIAL INC,Information Technology,1.33767,1.0,False,False
2025-05-01,AMGN,16.0,AMGEN INC,Health Care,1.26892,1.0,False,False
2025-05-01,AMP,63.0,AMERIPRISE FINANCE INC,Financials,0.3811,1.0,False,False
2025-05-01,AMT,30.0,AMERICAN TOWER REIT CORP,Real Estate,0.86918,1.0,False,False
2025-05-01,ANSS,,,,,0.0,False,False
2025-05-01,APTV,147.0,APTIV PLC,Consumer Discretionary,0.10905,1.0,False,False
2025-05-01,ATO,84.0,ATMOS ENERGY CORP,Utilities,0.27893,1.0,False,False
2025-05-01,AVTR,164.0,AVANTOR INC,Health Care,0.07564,1.0,False,False
2025-05-01,AWK,75.0,AMERICAN WATER WORKS INC,Utilities,0.31464,1.0,False,False
2025-05-01,AXON,65.0,AXON ENTERPRISE INC,Industrials,0.37581,1.0,False,False
2025-05-01,AXP,17.0,AMERICAN EXPRESS,Financials,1.25893,1.0,False,False
2025-05-01,BALL,,,,,0.0,False,False
2025-05-01,BBY,145.0,BEST BUY INC,Consumer Discretionary,0.1114,1.0,False,False
2025-05-01,BEN,170.0,FRANKLIN RESOURCES INC,Financials,0.04761,1.0,False,False
2025-05-01,BG,155.0,BUNGE GLOBAL SA,Consumer Staples,0.08954,1.0,False,False
2025-05-01,BIIB,132.0,BIOGEN INC,Health Care,0.14563,1.0,False,False
2025-05-01,BK,53.0,BANK OF NEW YORK MELLON CORP,Financials,0.47936,1.0,False,False
2025-05-01,BKNG,12.0,BOOKING HOLDINGS INC,Consumer Discretionary,1.38294,1.0,False,False
2025-05-01,BKR,77.0,BAKER HUGHES CLASS A,Energy,0.30041,1.0,False,False
2025-05-01,BLK,18.0,BLACKROCK INC,Financials,1.12089,1.0,False,False
2025-05-01,BR,101.0,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.21988,1.0,False,False
2025-05-01,CAG,152.0,CONAGRA BRANDS INC,Consumer Staples,0.09466,1.0,False,False
2025-05-01,CARR,54.0,CARRIER GLOBAL CORP,Industrials,0.47071,1.0,False,False
2025-05-01,CB,29.0,CHUBB LTD,Financials,0.90001,1.0,False,False
2025-05-01,CBRE,74.0,CBRE GROUP INC CLASS A,Real Estate,0.31682,1.0,False,False
2025-05-01,CCI,60.0,CROWN CASTLE INC,Real Estate,0.38672,1.0,False,False
2025-05-01,CHD,109.0,CHURCH AND DWIGHT INC,Consumer Staples,0.18716,1.0,False,False
2025-05-01,CHRW,159.0,CH ROBINSON WORLDWIDE INC,Industrials,0.08797,1.0,False,False
2025-05-01,CI,34.0,CIGNA,Health Care,0.77452,1.0,False,False
2025-05-01,CLX,135.0,CLOROX,Consumer Staples,0.14147,1.0,False,False
2025-05-01,CMI,72.0,CUMMINS INC,Industrials,0.33793,1.0,False,False
2025-05-01,CNC,91.0,CENTENE CORP,Health Care,0.24768,1.0,False,False
2025-05-01,CNH,153.0,CNH INDUSTRIAL N.V. NV,Industrials,0.09218,1.0,False,False
2025-05-01,COO,138.0,COOPER INC,Health Care,0.13402,1.0,False,False
2025-05-01,CRH,43.0,CRH PUBLIC LIMITED PLC,Materials,0.5449,1.0,False,False
2025-05-01,DAY,166.0,DAYFORCE INC,Industrials,0.07251,1.0,False,False
2025-05-01,DECK,136.0,DECKERS OUTDOOR CORP,Consumer Discretionary,0.13909,1.0,False,False
2025-05-01,DFS,62.0,DISCOVER FINANCIAL SERVICES,Financials,0.38405,1.0,False,False
2025-05-01,DGX,122.0,QUEST DIAGNOSTICS INC,Health Care,0.16376,1.0,False,False
2025-05-01,DHR,22.0,DANAHER CORP,Health Care,1.06488,1.0,False,False
2025-05-01,DIS,5.0,WALT DISNEY,Communication,3.01802,1.0,False,False
2025-05-01,DKS,156.0,DICKS SPORTING INC,Consumer Discretionary,0.0894,1.0,False,False
2025-05-01,DLR,,,,,0.0,False,False
2025-05-01,DOV,106.0,DOVER CORP,Industrials,0.19205,1.0,False,False
2025-05-01,DVA,168.0,DAVITA INC,Health Care,0.05522,1.0,False,False
2025-05-01,EA,26.0,ELECTRONIC ARTS INC,Communication,0.95679,1.0,False,False
2025-05-01,EBAY,,,,,0.0,False,False
2025-05-01,ECL,45.0,ECOLAB INC,Materials,0.53656,1.0,False,False
2025-05-01,ELV,32.0,ELEVANCE HEALTH INC,Health Care,0.78755,1.0,False,False
2025-05-01,EME,123.0,EMCOR GROUP INC,Industrials,0.15713,1.0,False,False
2025-05-01,EQIX,,,,,0.0,False,False
2025-05-01,ES,96.0,EVERSOURCE ENERGY,Utilities,0.23858,1.0,False,False
